,filename,domain,Complexity,Aesthetics,Orderliness,VA_PNG,VA_JPEG ,elements,elem. types,visual complex,edge congestion,unique RGB,HSVcolours (avg Hue),HSVcolours (avg Saturation),HSVcolours (std Saturation),HSVcolours (avg Value),HSVcolours (std Value),HSVspectrum (HSV),HSVspectrum (Hue),HSVspectrum (Saturation),HSVspectrum (Value),Hassler-Susstrunk (dist A),Hassler-Susstrunk (std A),Hassler-Susstrunk (dist B),Hassler-Susstrunk (std B),Hassler-Susstrunk (dist RGYB),Hassler-Susstrunk (std RGYB),Hassler-Susstrunk (Colorfulness),Static clusters,DynamicCC (clusters),DynamicCC (avg cluster colors),QuadtreeDec (balance),QuadtreeDec (symmetry),QuadtreeDec (equilibrium),QuadtreeDec (leaves),whitespace,grid quality,edge density,LABcolours (mean Lightness),LABcolours (std Lightness),LABcolours (mean A),LABcolours (std A),LABcolours (mean B),LABcolours (std B),Luminance std,FG contrast,pixel symmetry
824,ecommerce-www.bestandless.com.au.png,AM2022ECommerce,2,3.5,4.8333,842222,1003216,44,5,2036.78,0.214994297,9559,211.2900247,0.249329364,0.261260943,0.754196751,0.259716401,10543,23129,20722,256,31.0596058,40.97634631,20.95413614,25.24717305,37.46698459,48.12983175,59.36992712,5601,470,12,0.883405812,0.588405956,0.999787283,2938,0.196469263,110,0.12989449,70.68007283,27.6584971,-0.323452815,17.42862092,-3.214489139,12.75727687,74.09576504,1.048991651,0.894854789
825,ecommerce-www.betabrand.com.png,AM2022ECommerce,2.6,4.4,4.8,1140873,850323,12,5,548.84,0.156369726,23327,24.72389982,0.155718132,0.216611159,0.660083669,0.282688536,22472,10164,13105,256,9.547072831,15.10500246,12.80772824,20.65445769,15.97449537,25.58842945,30.38077807,3012,1099,12,0.898667302,0.601507734,0.999768182,2698,0.25636357,81,0.154114156,64.78662118,29.7762591,1.054751851,7.764951683,4.345229882,11.09939966,76.57501789,1.007170778,0.708133723
826,ecommerce-www.bhldn.com.png,AM2022ECommerce,2.4,4.6,5,959939,680600,8,4,310.02,0.129750608,3105,2.513803145,0.038086803,0.147666312,0.715905006,0.304548699,3315,3814,7846,256,1.677165152,6.157887153,1.639338181,7.148419051,2.34527453,9.435012937,10.1385953,933,163,11,0.258481291,0.489926011,0.998904908,571,0.407670538,23,0.172041691,72.36688686,30.32069633,0.537816847,2.180501071,0.611312858,3.340085626,78.48490728,1.053311686,1.123978733
827,ecommerce-www.blueinc.co.uk.png,AM2022ECommerce,2.6,3.8,4.2,1064254,825430,14,4,550.33,0.13621256,16968,11.23012869,0.281539328,0.255835054,0.764488997,0.304510872,17627,12386,17331,256,36.34606627,41.50543371,35.97205863,39.0008877,51.13732038,56.95410669,72.29530281,3179,825,13,0.852506209,0.580833389,0.999782339,2872,0.614377564,70,0.162524729,71.15657777,30.45428125,-5.071830029,15.62215939,3.385132332,21.451194,77.88062055,1.034199503,0.693729061
828,ecommerce-www.brighton.com.png,AM2022ECommerce,3.2,3.8,4,524167,533928,19,4,723,0.248826988,4480,8.595370214,0.224980527,0.307761343,0.892631201,0.149600555,4706,15671,18030,256,41.38620769,58.9491711,20.17057765,26.5863505,46.03987825,64.66713854,78.47910201,3204,228,12,0.788470224,0.583955639,0.99960941,1603,0.260772641,114,0.0848247,85.65297632,18.84554186,-3.864135339,22.41192333,1.26657593,10.09696851,56.66543703,0.964527268,0.887994201
829,ecommerce-www.brooksbrothers.com.png,AM2022ECommerce,3.5,5,5.1667,1183093,823065,13,6,660.35,0.254671158,24351,351.7030765,0.199210279,0.18083403,0.498899153,0.337179017,21635,5263,9476,256,8.3894142,11.60130527,12.45933745,12.85183666,15.02056458,17.31357818,21.81974755,1434,1152,13,0.931355277,0.651701247,0.999820998,3493,0.217998058,46,0.189229191,46.9094249,34.59261247,3.48393635,4.720600469,0.55817476,8.952094373,87.75164419,1.053337431,0.454247935
830,ecommerce-www.buckle.com.png,AM2022ECommerce,2.6,4.2,4.4,1799335,1243599,7,3,224.63,0.205325987,36148,12.60543091,0.226597451,0.199633778,0.856081398,0.211976547,19414,12912,17164,256,33.86694113,30.42836501,29.0714111,26.17390136,44.63313394,40.13674762,53.5266878,2077,859,17,0.924588265,0.626505333,0.999821003,3493,0.555363423,137,0.240888775,77.07664304,22.53925376,10.63105487,11.2148121,10.42058609,11.7144012,59.525075,1.097770565,0.700318957
831,ecommerce-www.burberry.com.png,AM2022ECommerce,3,4.8,4.8,464313,448760,2,2,37.55,0.265447751,16881,30.44481943,0.121711097,0.211303847,0.72510088,0.225499312,11619,2959,10438,256,7.25648813,11.78483431,10.75038284,14.4875968,12.97024869,18.67545932,22.56653393,1023,594,13,0.897252559,0.625034733,0.999715032,2194,0.207114596,33,0.150007327,72.11074998,23.94075612,1.425541263,4.667783836,4.438797639,7.562916204,62.94036924,1.038672018,0.703005794
832,ecommerce-www.burton.co.uk.png,AM2022ECommerce,2.6,4.2,4.4,827780,661264,9,4,348.03,0.205834789,4184,1.458747385,0.171255803,0.350653835,0.816799714,0.217322318,4754,10343,13400,256,35.93219061,76.15511005,17.47631842,36.63069566,39.95677699,84.50685565,96.49388874,1705,231,11,0.296463222,0.488567249,0.999450467,1138,0.433295171,95,0.165657056,75.57407177,24.94567612,12.12558216,26.36272353,9.262645224,20.063544,76.94088981,1.005261551,0.674206121
833,ecommerce-www.buycostumes.com.png,AM2022ECommerce,3.8,2.8,3.2,1209410,941527,24,4,952.54,0.161696855,10572,351.5023267,0.229106519,0.334804789,0.744629041,0.318012277,11249,29748,21504,256,21.75042863,40.74218074,19.35445853,35.45745502,29.11487954,54.01070642,62.74517028,7215,559,11,0.870072737,0.652264859,0.999733075,2347,0.410082979,71,0.136899179,69.53378593,33.8284009,4.446349161,14.59472226,0.07685181,16.87391387,89.33418918,0.993099215,0.832328901
834,ecommerce-www.canterbury.com.png,AM2022ECommerce,3.8,2.8,3.2,548940,533902,14,5,618.49,0.249635925,5780,354.9288387,0.126013729,0.28821848,0.513316783,0.461898347,5559,11151,16518,256,7.983689918,28.99643613,5.150860932,13.85171744,9.501087993,32.13508027,34.98540667,2800,264,10,0.46379775,0.487231545,0.999305338,901,0.379009745,83,0.078462046,49.32649966,46.49223243,2.493966,10.70573434,-0.091496397,7.447249708,118.7754708,1.027846993,0.546935682
835,ecommerce-www.cataloghk.com.png,AM2022ECommerce,3.1667,3.8333,4.3333,1348388,1032884,16,3,506.64,0.225616384,15044,12.17309371,0.316147567,0.382398379,0.71666838,0.303101019,15794,18201,17416,256,36.99617893,53.75950678,20.27068618,26.6009564,42.18551853,59.98079235,72.63644791,4436,742,13,0.825131242,0.589475757,0.999725462,2278,0.432740145,74,0.154993406,69.84704116,31.44678531,-8.172925554,16.41799216,0.322824785,10.53798982,83.9365907,1.016627403,0.714404288
836,ecommerce-www.catofashions.com.png,AM2022ECommerce,2.6,3.2,3.8,1326337,865206,18,3,562.67,0.139822656,18222,34.68181522,0.284882104,0.332417856,0.773212304,0.284943891,19885,22970,21199,256,17.93635331,22.60196855,30.43735437,41.5972733,35.32910007,47.34112513,57.93985515,5648,994,12,0.860192527,0.626588947,0.999767099,2695,0.215370384,95,0.131931419,74.60856048,28.6356131,-3.372101813,12.72328041,15.63088391,19.72998888,75.98393983,0.994598966,1.033481161
837,ecommerce-www.chanel.com.png,AM2022ECommerce,3,5.8,5.4,1196708,770900,15,3,464.94,0.184912603,17883,1.576751529,0.14981729,0.214675582,0.440312274,0.29285851,15407,6103,12817,256,11.46749249,18.00005374,8.60934157,15.70263243,14.33960063,23.88670341,28.1885836,1885,837,12,0.688705102,0.493230428,0.999653823,1804,0.132016596,28,0.198885368,42.19564126,29.12104844,4.460070826,7.227267677,3.177866784,7.408246027,74.35169598,1.052782478,0.537944079
838,ecommerce-www.charlotterusse.com.png,AM2022ECommerce,2.6,3,3.8,1163069,914504,15,3,470.8,0.150592974,11458,9.850345148,0.31378443,0.308038243,0.628218704,0.333862824,15914,14367,18268,256,18.10859375,20.56505578,29.7782317,36.57542586,34.85203367,41.96049685,52.41610695,4452,755,11,0.52178122,0.521333153,0.999771567,2737,0.26398007,96,0.134051693,56.94703395,34.6202245,3.77736726,9.014971192,2.100311756,22.32363079,88.71119754,1.031372051,0.440551877
839,ecommerce-www.christopherandbanks.com.png,AM2022ECommerce,3.2,4.4,5,798535,720503,21,5,948.81,0.173684121,5911,32.05765225,0.172303098,0.194079118,0.829529002,0.22416379,6959,13100,16417,256,13.30170446,17.56123544,24.01305274,26.58554621,27.45108456,31.86201904,40.09734441,4732,293,12,0.884063945,0.565509609,0.999727708,2299,0.407354557,95,0.116825725,81.05416992,23.46971358,-4.77628095,10.80465748,8.038276513,16.9801431,62.30633696,0.923561614,0.577715493
840,ecommerce-www.clubmonaco.com.png,AM2022ECommerce,2.2,4,5.4,1082409,779887,12,4,469.75,0.267555904,12559,21.3295613,0.13749116,0.148998261,0.859577235,0.1896693,9378,5704,12410,256,18.91284437,22.08569927,18.67823857,20.30735647,26.58142732,30.00278052,37.97720872,1323,452,14,0.839253041,0.605245806,0.999660323,1843,0.61584756,71,0.198393538,81.40610508,19.48546785,5.980378177,7.192720328,5.617196492,9.634122199,52.13054428,1.019481413,0.595245128
841,ecommerce-www.coldwatercreek.com.png,AM2022ECommerce,3.2,5,5.4,1908200,1430773,30,3,972.3,0.242288994,21545,33.34588447,0.20204845,0.23393426,0.800099612,0.189728346,15927,10101,15587,256,18.66255587,25.80909188,23.20883417,17.00672931,29.78155428,30.90854357,39.84300985,2703,756,14,0.918336819,0.584850218,0.999784824,2908,0.419259232,83,0.217926619,77.06411687,21.03177942,1.003324467,9.202315718,6.587554353,9.425177327,56.88522226,1.04605766,0.588821501
842,ecommerce-www.cool-jams.com.png,AM2022ECommerce,3.6,3,3.8,531225,592356,12,3,364.72,0.199096595,8272,17.96239476,0.118892857,0.202216534,0.785328318,0.211196229,7438,6206,13278,256,7.499415665,13.40793821,11.91094757,19.54216173,14.07522318,23.69955468,27.92212163,1653,376,12,0.833391393,0.583119738,0.999653831,1807,0.727104704,105,0.115353898,76.78641967,23.78815233,1.876379584,4.295169063,0.454613921,10.605429,60.97391352,1.007085578,0.551128557
843,ecommerce-www.countryroad.com.au.png,AM2022ECommerce,2.8,6.2,6,1115504,767963,9,4,351.91,0.144451309,25218,27.72320007,0.249440304,0.237199935,0.604199006,0.221608908,21043,7299,14651,256,16.97281928,17.71024177,22.21302709,21.23981067,27.95523505,27.65469619,36.0412667,1995,1134,12,0.917041883,0.612978405,0.999817856,3433,0.095955451,46,0.189984796,57.23475841,23.71727086,3.970519316,7.343938362,7.029938032,12.37909988,61.31424098,1.039888163,0.599130524
844,ecommerce-www.crazyshirts.com.png,AM2022ECommerce,3.4,3.6,3.6,2261161,1832573,16,4,665.77,0.170146368,19574,31.27209393,0.350603522,0.313270154,0.619912829,0.310933583,24270,30658,20566,256,18.30308379,24.57169013,34.3669251,38.72224361,38.93698007,45.86044163,57.54153565,8000,1170,12,0.910223485,0.621792274,0.99982414,3553,0.170511247,89,0.225112654,56.99130155,32.13544172,1.868168986,16.82509321,8.641064934,24.70059427,83.90860063,1.023732618,0.728333943
845,ecommerce-www.cutecircuit.com.png,AM2022ECommerce,2.1667,3.6667,4.6667,645140,519251,6,3,180.55,0.246206838,9369,320.7366949,0.084170366,0.164673537,0.792308551,0.289599194,8220,4870,12221,256,4.370701751,9.477625214,8.46479933,15.12234223,9.526587085,17.84686567,20.70484179,2042,416,12,0.744326058,0.565600925,0.99957672,1480,0.65501905,57,0.108026817,77.42958539,30.91138441,0.941068081,3.79213469,-3.390838117,7.962482918,79.71693196,1.091689188,0.504258959
846,ecommerce-www.cwonder.com.png,AM2022ECommerce,2.8,4.6,4.6,535052,472980,9,4,339.33,0.489435731,5773,29.85302854,0.049593529,0.126047005,0.91906635,0.18569884,6685,7379,13057,256,3.243990878,9.778874231,5.60450936,12.39397781,6.475646839,15.78724381,17.72993787,2052,366,12,0.643423615,0.492551939,0.999372932,997,0.698817592,41,0.062652037,91.20186645,19.7907964,0.362135502,3.434364715,1.400684352,6.145893437,51.62791121,0.943171631,0.228156607
847,ecommerce-www.davidsbridal.com.png,AM2022ECommerce,2.8,4.6,4.6,1136757,818773,16,4,628.58,0.193343491,13596,300.8465085,0.145454304,0.196816575,0.45272589,0.383087047,9926,5487,12404,256,5.91908155,15.61765463,5.402859393,8.830693022,8.014138508,17.94135656,20.34559812,1503,499,13,0.905021019,0.580999472,0.999791478,2998,0.26615255,51,0.165670794,43.521551,39.02219696,1.893019532,6.797334085,-0.073663606,4.738270896,99.13090398,1.065206221,0.557581729
848,ecommerce-www.debenhams.com.png,AM2022ECommerce,4,3.4,3.6,781782,933251,21,4,832.94,0.170831036,5771,206.6529415,0.618232344,0.434874194,0.778982721,0.165444274,8265,12588,16657,256,63.80502638,42.67631472,77.71244688,57.46405052,100.5500164,71.57782436,101.7428293,2524,400,12,0.847129976,0.606408883,0.999752634,2527,0.223615182,63,0.173388042,60.89658021,26.45345831,1.826715413,11.99721017,-27.89870165,24.47392557,76.07294837,0.966142936,0.576871934
849,ecommerce-www.destinationxl.com.png,AM2022ECommerce,2.4,4,4.4,944573,760276,17,4,664.23,0.199663181,19558,15.7359149,0.196844651,0.273835271,0.751269697,0.277994502,12909,8514,14839,256,18.74018629,35.72053107,19.39273016,20.92436215,26.9679915,41.3978897,49.48828715,1920,631,14,0.529109695,0.477789238,0.999716393,2206,0.275316896,105,0.159370421,71.52165192,30.50841151,5.335194691,13.75407123,9.265577818,10.86593656,82.68404018,1.004846092,0.608147134
850,ecommerce-www.dstld.com.png,AM2022ECommerce,3,5.6,4.6,2479053,2267104,7,3,234.24,0.106718682,35244,16.25192665,0.396828757,0.221727641,0.477965618,0.272468271,22012,9007,13120,256,30.23989596,29.41985554,28.75012914,20.77386248,41.72554653,36.0150144,48.53267836,2672,1088,14,0.893944239,0.603827851,0.999820369,3481,0.010608697,82,0.253893428,40.26853422,26.24700715,9.011118624,13.75086137,7.524426691,14.41521657,65.41087545,0.994497133,0.619394397
851,ecommerce-www.duluthtrading.com.png,AM2022ECommerce,2.2,3.4,5.2,1391414,981490,14,3,441.67,0.222554498,8520,333.5172212,0.170329188,0.293261706,0.689826862,0.296337105,8920,20297,20058,256,20.45439808,45.04022566,15.42992655,27.96961371,25.62157361,53.01812161,60.70459369,5354,445,11,0.836521227,0.591087177,0.999690789,2020,0.530979814,82,0.210437427,64.85149754,30.96459588,6.510662425,17.28424041,2.74327975,15.18672668,81.58797014,0.980497347,0.702306509
852,ecommerce-www.dunnesstores.com.png,AM2022ECommerce,2.3333,4.8333,4.8333,1024492,702133,7,5,315.67,0.20252139,20649,299.3829267,0.085216933,0.120802277,0.793009491,0.263777038,14953,7502,11439,256,9.055075835,12.55518023,9.08367618,11.47588296,12.8260505,17.00965727,20.85747242,1717,750,13,0.82122048,0.524612373,0.999732655,2338,0.363139288,48,0.166648044,77.66444975,26.96457074,1.583838867,5.838803878,-1.635263073,6.414467781,70.2654789,0.964700201,0.707915569
853,ecommerce-www.ettinger.co.uk.png,AM2022ECommerce,2.4,6.2,6.2,1157389,829414,14,5,639.14,0.219222979,26628,13.75786637,0.274383377,0.312791343,0.395493306,0.362140697,18906,7501,10982,256,10.02463456,13.28663592,11.40741546,16.68559499,15.18625779,21.32941102,25.88528835,1766,988,14,0.589705786,0.493349634,0.999756191,2566,0.178184533,27,0.169294952,37.26195183,37.09179123,2.467946744,5.708261334,4.353009138,8.87405736,93.70718368,1.049700966,0.645346879
854,ecommerce-www.ewm.co.uk.png,AM2022ECommerce,3.6,5,5.2,128523,386426,23,4,853.75,0.193227053,2526,0.833017562,0.310035499,0.361484881,0.792303764,0.270944662,4065,6221,11338,256,54.58683507,71.08438771,26.40331367,31.499292,60.63709702,77.75085576,95.94198487,1064,232,11,0.814090664,0.560723986,0.99971138,2167,0.339897787,50,0.078384195,67.60955014,32.19616552,20.24911228,27.3314749,13.05698973,16.53031816,92.66533336,0.480662983,0.540694121
855,ecommerce-www.ex-boyfriendcollection.com.png,AM2022ECommerce,2.4,4.6,4.8,854515,650389,20,4,772.44,0.168463204,7608,15.57099094,0.142809348,0.240349225,0.515292465,0.413564567,7050,12450,15072,256,11.81647952,33.06066797,12.51364531,29.91073797,17.2110577,44.58318083,49.74649814,2514,355,12,0.810411691,0.608705893,0.999708428,2146,0.096602066,42,0.122775315,49.44730113,40.70987573,-0.00893605,6.394617856,0.532550387,11.21035847,103.2196371,1.004524761,0.777368515
856,ecommerce-www.fabindia.com.png,AM2022ECommerce,3.6,5.2,5,1557851,1238782,,,,0.143444071,22128,13.44914474,0.430025319,0.314002201,0.632066093,0.285458162,26649,15596,19382,256,49.2498095,47.58977802,35.0731435,25.93454179,60.46212972,54.19766997,72.33630889,3924,1375,12,0.908792053,0.616794974,0.999811631,3319,0.137145552,55,0.191082943,51.98097679,29.71525095,18.11616927,19.9529328,15.88287117,12.5761999,78.65455782,1.005928254,0.632081907
857,ecommerce-www.fatface.com.png,AM2022ECommerce,2.8,5.2,4.8,1234152,872061,16,5,733.14,0.096095899,33295,301.3673003,0.174205727,0.20041795,0.608497374,0.296406527,26920,5703,11174,256,9.863282166,14.87824738,12.99480052,15.22814113,16.31407906,21.28986913,26.18409284,1788,1385,14,0.897895049,0.612677353,0.99979333,3025,0.201605547,67,0.171650608,58.36359501,30.55196816,2.390932291,5.76623051,-1.626872503,8.925002461,78.88145137,1.067790042,0.693805672
858,ecommerce-www.finisterre.com.png,AM2022ECommerce,3.2,3.8,3.4,1823397,1276026,22,5,1036.12,0.144448895,33725,32.72188867,0.199964848,0.203737043,0.594596483,0.345110401,25581,7713,13897,256,6.855671161,8.854775993,14.80647073,16.16347787,16.31661124,18.43000474,23.32498812,1950,1160,16,0.92236595,0.629992089,0.999812622,3337,0.173015277,129,0.194749231,58.26503024,35.10508164,0.398057564,3.304908326,6.46175262,8.793641978,89.27480015,1.010812774,0.699475585
859,ecommerce-www.freemans.com.png,AM2022ECommerce,2.4,3.2,4.8,1304562,1067774,20,3,634.81,0.306728109,11263,2.153861518,0.181614287,0.255043273,0.858836941,0.238740221,13292,20783,20046,256,20.32172205,31.16704179,21.86155252,33.52342453,29.84794575,45.7734037,54.72778742,5480,650,12,0.916606461,0.633893983,0.999773954,2770,0.431418523,78,0.151630275,80.70565577,26.2863193,5.138390281,12.10772743,5.490595596,16.33807582,70.43648083,1.021500347,0.837304121
860,ecommerce-www.gandlclothing.com.png,AM2022ECommerce,3.2,6.2,5,1340949,948155,4,2,79.42,0.157122422,13713,107.1216389,0.085729142,0.122284655,0.765612889,0.176674019,10682,4880,10781,256,7.035278979,8.220077562,9.63139242,11.53965313,11.9272323,14.16803689,17.74620658,1298,517,14,0.923368109,0.614478207,0.999766936,2683,0.650871007,89,0.189645003,76.28516357,18.23805202,-0.347500666,2.656654544,0.83762571,6.58555524,46.95090418,1.054538391,0.581105055
861,ecommerce-www.generalpants.com.au.png,AM2022ECommerce,3.2,4.8,5,1324505,975558,30,4,1193.75,0.200829493,19827,358.5719273,0.209341362,0.28011593,0.564056595,0.392504824,12932,8804,15075,256,18.8939689,47.08058392,13.49661077,21.5308092,23.21940057,51.77023398,58.73605415,1921,722,12,0.752998757,0.585424535,0.999714374,2188,0.097395223,39,0.161879946,51.88072018,39.20838956,7.569745099,16.86498945,2.523537267,13.41590987,100.4209091,1.013242949,0.666492295
862,ecommerce-www.gievesandhawkes.com.png,AM2022ECommerce,2.4,5.6,5.4,1254598,772416,8,4,312.94,0.132281463,13441,4.827798238,0.074008393,0.159686042,0.392425752,0.371991093,8330,3337,7860,256,1.995288687,5.479673567,2.924466955,5.94627231,3.540294326,8.086097748,9.148186046,1009,439,12,0.76505951,0.576006748,0.999710627,2158,0.215559972,49,0.19607818,38.88013122,37.81479663,0.395014786,2.101358669,0.732056494,3.090039745,95.08239266,1.094219752,0.537995682
863,ecommerce-www.gliks.com.png,AM2022ECommerce,2.8,5.6,5.6,1815578,1267133,23,5,1082.67,0.12057596,30029,1.489902106,0.249050284,0.215736865,0.662365192,0.281129594,28421,9062,15240,256,20.05881448,19.07350724,23.56052535,22.18880492,30.94275995,29.2598999,38.54272789,2317,1449,13,0.915474215,0.638941989,0.999811722,3322,0.18716387,60,0.195790592,61.36161424,29.70076663,5.970740932,6.529369879,7.251987523,12.72943537,77.33903119,1.029359749,0.659744179
864,ecommerce-www.guess.com.png,AM2022ECommerce,3.1667,5,4.1667,758106,589689,16,4,613.43,0.173165917,13766,25.56416126,0.124761156,0.177114441,0.833783661,0.193188232,12618,4598,12587,256,9.337497252,14.17821754,15.11549907,19.04366754,17.76702471,23.74201183,29.07211925,1276,621,13,0.815593745,0.56396535,0.999687718,2005,0.422852249,62,0.113813379,81.90524754,21.10386005,1.230795815,4.737323731,6.541373841,9.064066152,56.98925399,1.074536906,0.515105837
865,ecommerce-www.gunitbrands.com.png,AM2022ECommerce,3.2,2.2,4.2,254240,389391,21,4,779.98,0.356618931,3186,354.3462695,0.191112428,0.345130308,0.882123356,0.190062502,2830,7695,13417,256,26.92460709,52.35718666,24.65384168,44.6259186,36.50679904,68.79496788,79.7470076,1322,135,10,0.620611024,0.507409496,0.999451189,1141,0.639787881,113,0.075267438,82.11364399,24.74002465,3.615897572,16.19009246,-3.654957395,20.00104818,70.80001175,0.866459895,1.186482006
866,ecommerce-www.halls.com.png,AM2022ECommerce,3.3333,4.3333,5.3333,1020253,776292,6,3,186.07,0.088923707,10490,322.0804375,0.164865364,0.214782422,0.773471276,0.277336318,13207,11506,17420,256,11.82409511,19.84055323,16.53714464,24.18853396,20.32944608,31.28470437,37.38353819,3615,639,12,0.856693012,0.595568575,0.999773043,2755,0.575246373,45,0.154692995,73.95439157,30.1857518,2.26187834,8.057365101,0.402009761,13.54903204,78.12207102,1.022719311,0.609563721
867,ecommerce-www.Hamiltonshirts.com.png,AM2022ECommerce,2,5.8,5.4,1730072,1213471,8,3,256.27,0.353158747,37210,27.51148909,0.401317036,0.283375466,0.294750218,0.177209672,20396,4776,11735,256,15.60779876,13.70285207,18.89477442,13.9045461,24.50746585,19.52189942,26.87413918,1323,1084,13,0.93973403,0.626354463,0.999839704,3901,-0.008731133,27,0.219182298,25.82507827,17.2955707,5.26387177,5.400941571,8.90365115,7.40513983,41.41242786,1.062405511,0.567224307
868,ecommerce-www.hawesandcurtis.co.uk.png,AM2022ECommerce,1.6,5.2,5.4,1091190,765450,12,3,371.76,0.197688884,19072,7.157416328,0.156525688,0.196732556,0.804137585,0.251113038,17383,6057,12760,256,12.02937701,14.98343173,15.92921078,17.60308081,19.96110386,23.11648071,29.10481187,1891,900,12,0.867541015,0.554238022,0.999700201,2086,0.430781983,49,0.141850454,77.27245344,27.1246854,3.163197415,5.029665302,3.90706378,9.677649153,70.21055824,1.029163855,0.746818128
869,ecommerce-www.highandmighty.co.uk.png,AM2022ECommerce,2.8,4.4,4.2,658343,525713,,,,0.371627245,5411,1.55791346,0.062946418,0.132390953,0.841656556,0.267072447,5401,5553,10863,256,2.899340563,9.38433958,5.605053854,11.53984626,6.31053123,14.87393294,16.76709231,1358,256,12,-0.274061804,0.466195174,0.999336684,943,0.550629213,137,0.117108734,83.98460128,26.84938326,-0.32990551,4.77077004,2.210740448,6.773512299,70.80708547,0.985664285,0.671141501
870,ecommerce-www.hottopic.com.png,AM2022ECommerce,3,4.2,4.8,1416856,1069097,19,5,883.57,0.203427222,13831,291.1040197,0.185131561,0.21925576,0.571071277,0.358484454,10204,22498,20202,256,13.3413284,26.57078324,16.43170611,22.56758848,21.16582172,34.86119005,41.21093657,6013,498,12,0.599457808,0.537198788,0.999737488,2383,0.16477689,64,0.201133866,53.37414296,35.81836471,1.739278772,9.404775567,-3.534240395,11.29132513,91.57056935,1.017848897,0.673123511
871,ecommerce-www.icebreaker.com.png,AM2022ECommerce,2.2,5.4,5.4,1135294,789816,19,4,744.46,0.207407705,19522,26.57484024,0.194464397,0.241195877,0.813850155,0.19707869,13001,6267,14314,256,12.58187372,14.47835414,25.25175438,29.2727235,28.21266817,32.65754246,41.12134292,1691,665,13,0.839095986,0.621281908,0.99972326,2260,0.302264068,93,0.171878664,78.71765448,22.12962053,2.062282493,3.400495816,11.0633408,14.56865656,59.45350291,0.981806919,0.758929877
872,ecommerce-www.jackwills.com.png,AM2022ECommerce,3.4,3,2.6,1785558,1392838,16,3,517.58,0.204431265,22062,293.427493,0.353489361,0.329634679,0.62494199,0.265192729,30558,15997,18194,256,40.80837943,63.16179543,25.62527706,22.50190016,48.18691374,67.05033864,81.50641277,4898,1553,12,0.932263017,0.64338925,0.99982743,3622,0.016057298,83,0.212181272,53.00675747,26.96068237,12.35606426,22.85781037,1.095369326,17.23267772,73.9171223,1.031022386,0.646878866
873,ecommerce-www.jaeger.co.uk.png,AM2022ECommerce,4.2,5.2,4.8,752762,548913,12,5,531.24,0.213327082,1932,3.220854619,0.012570285,0.080902142,0.5671863,0.403296008,1504,3489,9161,256,0.683525059,4.378609218,1.055424788,5.384759797,1.257429118,6.940306676,7.317535411,971,62,13,-0.189293466,0.450780894,0.998253404,358,0.307443398,99,0.158488423,56.9950272,40.72315482,0.098580546,1.540577783,0.349653334,2.507702933,102.8704215,1.010768317,0.818057944
874,ecommerce-www.janenorman.co.uk.png,AM2022ECommerce,2.2,4.2,5.6,447140,456514,11,4,413.61,0.189719166,5567,5.689768295,0.288899912,0.373353135,0.807618447,0.302204519,4825,10270,16892,256,53.43283082,79.12504737,33.76148978,43.69015642,63.20526561,90.38585558,109.3474353,2090,245,12,0.515053937,0.490870098,0.999646904,1774,0.461621666,87,0.084859503,69.28853162,32.9652434,18.79669523,29.36041929,16.25196888,22.60573218,93.19884323,1.039832178,0.662948429
875,ecommerce-www.jcrew.com.png,AM2022ECommerce,2.4,5.4,4.2,1326902,1018183,13,3,411.22,0.212713377,21688,14.86197511,0.180325744,0.17825068,0.681948066,0.274004584,18919,8984,15332,256,22.08821347,21.36619564,14.05667085,14.35047264,26.18165713,25.73811145,33.59260859,2676,955,13,0.850572374,0.59241649,0.999757136,2575,0.299528319,87,0.181238093,64.48028545,26.4988293,5.138427512,10.46846486,4.227968889,7.143126291,68.63411492,1.020563076,0.622837748
876,ecommerce-www.jenniriverafashion.com.png,AM2022ECommerce,2,3.6,5,1530921,1100409,12,5,559.2,0.16970034,18619,341.2105644,0.375642423,0.357479124,0.651521206,0.382818934,19391,19974,20366,256,20.24589134,26.20932539,37.95151213,56.24033276,43.01410686,62.04759275,74.95182481,4314,957,13,0.921068242,0.596081019,0.999770989,2734,0.309915372,61,0.158665189,55.26974058,39.42085486,8.631335995,13.24821004,-5.96845819,30.01157142,101.7811706,1.057997969,0.632292557
877,ecommerce-www.jillmilan.com.png,AM2022ECommerce,2.6,5.6,5,1930122,1354783,8,3,258.28,0.107208975,37819,23.43908108,0.236777836,0.213950643,0.377355136,0.288781259,27372,10678,14010,256,13.54618259,29.07471718,13.34236518,16.91977551,19.01362068,33.63953006,39.34361626,2737,1260,15,0.93569758,0.649788172,0.9998374,3844,0.109532532,40,0.231209701,35.82001433,28.95173638,0.59981311,8.833855147,3.472853774,7.865140828,71.93021516,1.053725641,0.601971425
878,ecommerce-www.jlindebergusa.com.png,AM2022ECommerce,2.2,4.8,5,869096,612806,11,4,422.95,0.1650561,9439,355.4696556,0.0505527,0.148479368,0.874346126,0.174416164,7197,7533,13891,256,4.385168157,11.94748665,4.268499963,11.47519247,6.119623493,16.5657019,18.40158895,2064,335,14,0.749094456,0.581979051,0.99953656,1351,0.621413394,92,0.111904675,87.14681911,18.98545291,0.471779692,4.09620731,0.235978373,5.208606308,49.67633914,1.089595523,0.696726852
